BatchNo,PalletNo,Code,Weight,Length,Width,Height,Num,Color
39,423,554141,1.96,340,185,250,3,
39,423,554213,4,270,225,140,2,
39,423,554213,4,270,225,140,2,
39,423,554847,1.84,330,200,245,2,
39,423,554847,1.84,330,200,245,2,
39,423,555523,4.4,370,340,190,2,
39,423,555523,4.4,370,340,190,2,
39,423,557091,11.9,435,270,290,1,
39,423,557176,1.8,299,194,219,1,
39,423,557516,1.9,237,149,204,2,
39,423,557516,1.9,237,149,204,2,
39,423,558600,3.6,304,231,134,2,
39,423,558600,3.6,304,231,134,2,
39,423,558855,9.9,350,230,260,3,
39,423,558855,9.9,350,230,260,3,
39,423,558855,9.9,350,230,260,3,
39,423,559147,7.8,355,215,265,1,
39,423,559316,8.1,290,220,280,1,
39,423,602113,2.5,465,265,150,1,
39,423,603611,7.2,269,251,199,3,
39,423,603611,7.2,269,251,199,3,
39,423,603611,7.2,269,251,199,3,
39,423,699311,0.8,243,150,147,3,
39,423,699311,0.8,243,150,147,3,
39,423,699311,0.8,243,150,147,3,
39,423,699313,0.8,240,150,145,3,
39,423,699313,0.8,240,150,145,3,
39,423,699313,0.8,240,150,145,3,
39,423,699378,1,264,161,140,1,
39,423,699491,5.94,350,200,185,4,
39,423,699491,5.94,350,200,185,4,
39,423,699491,5.94,350,200,185,4,
39,423,699491,5.94,350,200,185,4,
39,423,913863,4.1,372,222,180,3,
39,423,913863,4.1,372,222,180,3,
39,423,913863,4.1,372,222,180,3,
39,423,913971,6.8,357,273,167,2,
39,423,913971,6.8,357,273,167,2,
39,423,939985,1.8,291,166,197,1,
40,227,534736,8.6,361,215,265,1,
40,227,554658,11.5,420,215,260,2,
40,227,554658,11.5,420,215,260,2,
40,227,558759,10.2,355,215,310,1,
40,227,558802,7.36,385,315,130,6,
40,227,558802,7.36,385,315,130,6,
40,227,558802,7.36,385,315,130,6,
40,227,558802,7.36,385,315,130,6,
40,227,558802,7.36,385,315,130,6,
40,227,558802,7.36,385,315,130,6,
40,227,558821,4.7,410,330,380,1,
40,227,559111,7.9,355,220,310,2,
40,227,559111,7.9,355,220,310,2,
40,227,601451,7.8,355,215,305,1,
40,227,601458,7.9,355,215,305,1,
40,227,603493,8.7,414,240,221,1,
40,257,534734,8.6,350,215,265,2,royalblue
40,257,534734,8.6,350,215,265,2,royalblue
40,257,549141,19.5,440,303,313,1,
40,257,555576,8.3,360,214,307,2,
40,257,555576,8.3,360,214,307,2,
40,257,559785,16,460,223,307,1,
42,262,550678,8.9,350,270,205,1,chartreuse
42,262,551043,4.38,350,215,285,1,
42,262,553253,2.14,540,340,235,1,floralwhite
48,236,602844,9.5,333,230,274,4,
48,236,602844,9.5,333,230,274,4,
48,236,602844,9.5,333,230,274,4,
48,236,602844,9.5,333,230,274,4,
48,236,603342,6.2,366,217,226,3,
48,236,603342,6.2,366,217,226,3,
48,236,603342,6.2,366,217,226,3,
48,236,603490,8.7,400,235,220,1,
48,236,603491,8.7,395,235,215,1,
48,236,603492,8.7,414,240,221,1,
48,236,603493,8.7,414,240,221,5,
48,236,603493,8.7,414,240,221,5,
48,236,603493,8.7,414,240,221,5,
48,236,603493,8.7,414,240,221,5,
48,236,603493,8.7,414,240,221,5,
48,236,604417,8.8,405,235,220,1,
48,236,604420,5.7,362,217,215,1,
48,236,611012,7.84,355,214,262,1,
48,236,699260,8.8,400,240,215,1,
48,236,699474,5.5,345,210,175,1,
48,236,916030,10.6,362,253,253,1,
48,236,916031,10.6,362,253,253,1,
48,236,916234,15.9,420,270,270,1,
48,236,916236,9.4,414,240,221,1,
48,236,940426,5.8,350,210,210,3,
48,236,940426,5.8,350,210,210,3,
48,236,940426,5.8,350,210,210,3,
48,236,941291,7.3,355,215,265,1,
48,236,942928,3.7,378,188,185,1,
48,9189,554823,4.63,559,400,208,1,
48,9189,554824,5.88,550,400,380,1,
48,9189,554825,4.42,557,400,209,2,
48,9189,554825,4.42,557,400,209,2,
48,9189,554826,5.88,550,400,380,1,
48,9189,699522,4.29,540,400,285,1,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,601867,10.8,377,338,239,28,
49,291,603493,8.7,414,240,221,3,
49,291,603493,8.7,414,240,221,3,
49,291,603493,8.7,414,240,221,3,
49,306,548385,6.46,425,250,200,1,
49,306,549143,20,440,310,315,1,
49,306,551043,4.38,350,215,285,2,
49,306,551043,4.38,350,215,285,2,
49,306,554658,11.5,420,215,260,1,
49,306,555708,14.6,415,270,270,1,
49,306,557904,7.2,320,180,210,1,
49,306,558802,7.36,385,315,130,1,
49,306,579347,16.4,340,330,340,2,
49,306,579347,16.4,340,330,340,2,
49,306,601458,7.9,355,215,305,1,
49,306,601867,10.8,377,338,239,7,
49,306,601867,10.8,377,338,239,7,
49,306,601867,10.8,377,338,239,7,
49,306,601867,10.8,377,338,239,7,
49,306,601867,10.8,377,338,239,7,
49,306,601867,10.8,377,338,239,7,
49,306,601867,10.8,377,338,239,7,
49,306,603492,8.7,414,240,221,1,
49,306,603493,8.7,414,240,221,1,
49,306,699546,11.6,385,265,220,1,
49,306,915806,12.9,480,285,175,1,
49,306,941236,11.5,385,270,215,1,
51,349,537400,2.5,259,195,101,1,
51,349,558649,2.2,384,328,214,7,
51,349,558649,2.2,384,328,214,7,
51,349,558649,2.2,384,328,214,7,
51,349,558649,2.2,384,328,214,7,
51,349,558649,2.2,384,328,214,7,
51,349,558649,2.2,384,328,214,7,
51,349,558649,2.2,384,328,214,7,
51,349,559645,6.02,255,245,170,2,
51,349,559645,6.02,255,245,170,2,
51,349,589540,2.9,271,194,104,2,
51,349,589540,2.9,271,194,104,2,
51,349,940426,5.8,350,210,210,5,
51,349,940426,5.8,350,210,210,5,
51,349,940426,5.8,350,210,210,5,
51,349,940426,5.8,350,210,210,5,
51,349,940426,5.8,350,210,210,5,
52,385,547396,11.85,370,355,265,1,red
52,385,548464,5.2,315,200,205,1,
52,385,550483,5.9,250,220,205,2,
52,385,550483,5.9,250,220,205,2,
52,385,552677,16.7,520,245,240,1,
52,385,554657,13.35,430,210,310,1,
52,385,557626,2.1,475,300,360,1,
52,385,558937,14,420,210,300,1,
52,385,559205,14,425,215,305,4,
52,385,559205,14,425,215,305,4,
52,385,559205,14,425,215,305,4,
52,385,559205,14,425,215,305,4,
52,385,559939,8.9,361,271,205,1,
52,385,559940,8.9,361,271,205,2,
52,385,559940,8.9,361,271,205,2,
52,385,559941,8.9,361,271,205,1,
52,385,601834,2.1,520,265,155,1,
52,385,602866,5.3,300,200,200,1,
52,385,915636,4.7,531,241,297,4,
52,385,915636,4.7,531,241,297,4,
52,385,915636,4.7,531,241,297,4,
52,385,915636,4.7,531,241,297,4,
52,407,552678,5.7,362,217,215,2,
52,407,552678,5.7,362,217,215,2,
52,407,554289,7.2,320,180,210,6,
52,407,554289,7.2,320,180,210,6,
52,407,554289,7.2,320,180,210,6,
52,407,554289,7.2,320,180,210,6,
52,407,554289,7.2,320,180,210,6,
52,407,554289,7.2,320,180,210,6,
52,407,558229,7.1,360,335,145,2,
52,407,558229,7.1,360,335,145,2,
52,407,558728,8.3,383,313,133,1,
52,407,559564,6.18,355,210,225,2,
52,407,559564,6.18,355,210,225,2,
52,407,601452,7.8,355,210,260,4,
52,407,601452,7.8,355,210,260,4,
52,407,601452,7.8,355,210,260,4,
52,407,601452,7.8,355,210,260,4,
52,407,611012,7.84,355,214,262,4,
52,407,611012,7.84,355,214,262,4,
52,407,611012,7.84,355,214,262,4,
52,407,611012,7.84,355,214,262,4,
52,407,940426,5.8,350,210,210,3,
52,407,940426,5.8,350,210,210,3,
52,407,940426,5.8,350,210,210,3,
53,454,551043,4.38,350,215,285,5,
53,454,551043,4.38,350,215,285,5,
53,454,551043,4.38,350,215,285,5,
53,454,551043,4.38,350,215,285,5,
53,454,551043,4.38,350,215,285,5,
53,454,552678,5.7,362,217,215,2,
53,454,552678,5.7,362,217,215,2,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,554289,7.2,320,180,210,13,
53,454,555707,9.46,406,237,221,1,
53,454,558228,6.4,360,335,145,2,
53,454,558228,6.4,360,335,145,2,
53,454,558229,7.1,360,335,145,2,
53,454,558229,7.1,360,335,145,2,
53,454,558641,6.4,530,340,390,1,
53,454,558728,8.3,383,313,133,1,
53,454,559564,6.18,355,210,225,2,
53,454,559564,6.18,355,210,225,2,
53,454,601452,7.8,355,210,260,2,
53,454,601452,7.8,355,210,260,2,
53,454,601868,12.5,425,270,237,1,
53,454,611012,7.84,355,214,262,1,
53,454,699260,8.8,400,240,215,1,
53,454,919402,4.5,328,185,229,2,
53,454,919402,4.5,328,185,229,2,
53,454,940426,5.8,350,210,210,5,
53,454,940426,5.8,350,210,210,5,
53,454,940426,5.8,350,210,210,5,
53,454,940426,5.8,350,210,210,5,
53,454,940426,5.8,350,210,210,5,
59,148,554963,4,495,270,450,1,
59,148,554964,2.8,480,260,395,6,
59,148,554964,2.8,480,260,395,6,
59,148,554964,2.8,480,260,395,6,
59,148,554964,2.8,480,260,395,6,
59,148,554964,2.8,480,260,395,6,
59,148,554964,2.8,480,260,395,6,
59,148,554965,3.6,476,318,400,3,darkturquoise
59,148,554965,3.6,476,318,400,3,darkturquoise
59,148,554965,3.6,476,318,400,3,darkturquoise
59,148,555549,8.1,420,255,235,2,
59,148,555549,8.1,420,255,235,2,
59,148,555923,4.7,315,225,200,4,
59,148,555923,4.7,315,225,200,4,
59,148,555923,4.7,315,225,200,4,
59,148,555923,4.7,315,225,200,4,
59,148,557460,5.4,495,299,201,1,
59,148,557479,5.4,495,299,199,1,
59,148,557858,2.8,448,313,186,1,
59,148,557864,3,408,248,364,1,
59,148,557866,4.74,478,270,400,1,
59,148,558046,5.5,330,250,180,2,
59,148,558046,5.5,330,250,180,2,
59,148,558411,6.6,320,170,210,1,
59,148,558927,3.82,415,290,390,1,
59,148,558929,3.56,420,270,410,1,
59,148,558930,3.4,445,225,380,1,
59,148,559267,8.2,355,210,235,2,
59,148,559267,8.2,355,210,235,2,
59,148,602243,4.5,530,332,360,6,
59,148,602243,4.5,530,332,360,6,
59,148,602243,4.5,530,332,360,6,
59,148,602243,4.5,530,332,360,6,
59,148,602243,4.5,530,332,360,6,
59,148,602243,4.5,530,332,360,6,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,558802,7.36,385,315,130,35,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,601869,8.7,356,217,291,30,
60,182,603493,8.7,414,240,221,4,
60,182,603493,8.7,414,240,221,4,
60,182,603493,8.7,414,240,221,4,
60,182,603493,8.7,414,240,221,4,
60,189,381708,7.66,325,220,200,1,
60,189,550919,8.6,405,200,160,3,
60,189,550919,8.6,405,200,160,3,
60,189,550919,8.6,405,200,160,3,
60,189,553278,7.22,300,255,250,1,
60,189,558228,6.4,360,335,145,1,
60,189,558229,7.1,360,335,145,2,
60,189,558229,7.1,360,335,145,2,
60,189,558868,5.1,525,280,405,1,
60,189,559096,7.3,361,215,264,1,
60,189,579347,16.4,340,330,340,1,
60,189,601452,7.8,355,210,260,1,
60,189,601748,12.2,390,255,230,1,
60,189,601868,12.5,425,270,237,1,
60,189,601908,9.52,385,310,220,1,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603493,8.7,414,240,221,21,
60,189,603637,4.26,375,190,180,1,
60,189,699970,3.3,458,314,384,1,
60,189,916234,15.9,420,270,270,1,
60,189,919445,10.2,354,236,259,1,
60,189,940106,2.5,425,240,245,1,
60,189,943868,8.3,361,214,237,1,
60,189,977715,8.5,410,199,163,1,
62,235,551477,12.5,430,271,237,1,
62,235,553253,2.14,540,340,235,1,floralwhite
62,235,554658,11.5,420,215,260,3,
62,235,554658,11.5,420,215,260,3,
62,235,554658,11.5,420,215,260,3,
62,235,557904,7.2,320,180,210,1,
62,235,558229,7.1,360,335,145,1,
62,235,558802,7.36,385,315,130,2,
62,235,558802,7.36,385,315,130,2,
62,235,559100,7.6,356,217,311,1,
62,235,601450,7.8,360,215,305,2,
62,235,601450,7.8,360,215,305,2,
62,235,601458,7.9,355,215,305,1,
62,235,603493,8.7,414,240,221,2,
62,235,603493,8.7,414,240,221,2,
62,235,941259,7.8,356,217,311,1,
63,261,551043,4.38,350,215,285,6,
63,261,551043,4.38,350,215,285,6,
63,261,551043,4.38,350,215,285,6,
63,261,551043,4.38,350,215,285,6,
63,261,551043,4.38,350,215,285,6,
63,261,551043,4.38,350,215,285,6,
63,261,557621,1.5,480,180,271,1,
63,261,557623,1.7,435,340,235,1,
63,261,557626,2.1,475,300,360,1,
63,261,557667,5.76,360,215,215,1,
63,261,558228,6.4,360,335,145,1,
63,261,559208,6.9,350,170,255,2,
63,261,559208,6.9,350,170,255,2,
63,261,559562,5.76,360,210,180,1,
63,261,601710,7.7,428,298,239,2,
63,261,601710,7.7,428,298,239,2,
63,261,699260,8.8,400,240,215,1,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549559,7.28,315,215,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,549579,7.3,320,210,195,20,
63,284,551477,12.5,430,271,237,4,
63,284,551477,12.5,430,271,237,4,
63,284,551477,12.5,430,271,237,4,
63,284,551477,12.5,430,271,237,4,
63,284,601826,2.24,525,265,159,2,
63,284,601826,2.24,525,265,159,2,
63,284,602873,4.6,320,220,200,1,
63,284,603610,6.2,269,251,199,3,
63,284,603610,6.2,269,251,199,3,
63,284,603610,6.2,269,251,199,3,
65,206,558769,11.7,430,271,237,1,mediumvioletred
65,206,558802,7.36,385,315,130,6,
65,206,558802,7.36,385,315,130,6,
65,206,558802,7.36,385,315,130,6,
65,206,558802,7.36,385,315,130,6,
65,206,558802,7.36,385,315,130,6,
65,206,558802,7.36,385,315,130,6,
65,206,558820,4.5,430,325,396,1,
65,206,559096,7.3,361,215,264,1,
65,206,559200,14.5,395,315,260,1,
65,206,559205,14,425,215,305,1,
65,206,559206,5.8,362,209,172,2,
65,206,559206,5.8,362,209,172,2,
65,206,601449,7.8,361,215,264,1,
65,206,601452,7.8,355,210,260,1,
65,206,601458,7.9,355,215,305,2,
65,206,601458,7.9,355,215,305,2,
65,206,601486,4.6,300,230,210,1,
65,206,601712,7.8,400,300,230,1,
65,206,601750,7.5,398,252,264,1,
65,206,602243,4.5,530,332,360,2,
65,206,602243,4.5,530,332,360,2,
65,206,602244,5.1,540,355,380,1,
65,206,603342,6.2,366,217,226,1,
65,206,603493,8.7,414,240,221,3,
65,206,603493,8.7,414,240,221,3,
65,206,603493,8.7,414,240,221,3,
65,206,604420,5.7,362,217,215,1,
65,206,619070,5.2,263,204,208,1,
65,206,699438,3.54,315,210,285,1,
65,206,699970,3.3,458,314,384,2,
65,206,699970,3.3,458,314,384,2,
65,229,381708,7.66,325,220,200,1,
65,229,533334,5.7,328,298,304,2,
65,229,533334,5.7,328,298,304,2,
65,229,548391,7.5,290,190,220,1,
65,229,549133,5.5,359,214,173,4,
65,229,549133,5.5,359,214,173,4,
65,229,549133,5.5,359,214,173,4,
65,229,549133,5.5,359,214,173,4,
65,229,550710,7.32,355,270,170,1,deepskyblue
65,229,550888,9.1,350,270,170,1,
65,229,550918,8.5,410,199,163,1,
65,229,550919,8.6,405,200,160,1,
65,229,551043,4.38,350,215,285,2,
65,229,551043,4.38,350,215,285,2,
65,229,551493,5.8,359,214,215,2,
65,229,551493,5.8,359,214,215,2,
65,229,553089,9.3,520,365,400,1,
65,229,553279,6.9,300,255,210,1,
65,229,554071,6.5,325,175,210,1,
65,229,554216,6.54,316,170,211,1,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554658,11.5,420,215,260,12,
65,229,554962,2.7,460,265,368,1,mediumpurple
65,229,557622,2.3,340,215,290,1,
65,229,558229,7.1,360,335,145,1,
65,229,558632,1.6,310,255,255,1,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,229,558802,7.36,385,315,130,9,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,549501,10.7,610,390,190,10,
65,9409,557620,1.7,580,400,280,4,
65,9409,557620,1.7,580,400,280,4,
65,9409,557620,1.7,580,400,280,4,
65,9409,557620,1.7,580,400,280,4,
65,9700,554823,4.63,559,400,208,2,
65,9700,554823,4.63,559,400,208,2,
65,9700,557620,1.7,580,400,280,2,
65,9700,557620,1.7,580,400,280,2,
67,324,381708,7.66,325,220,200,5,
67,324,381708,7.66,325,220,200,5,
67,324,381708,7.66,325,220,200,5,
67,324,381708,7.66,325,220,200,5,
67,324,381708,7.66,325,220,200,5,
67,324,533337,3,436,272,155,2,
67,324,533337,3,436,272,155,2,
67,324,545499,4.4,354,212,284,5,
67,324,545499,4.4,354,212,284,5,
67,324,545499,4.4,354,212,284,5,
67,324,545499,4.4,354,212,284,5,
67,324,545499,4.4,354,212,284,5,
67,324,551477,12.5,430,271,237,2,
67,324,551477,12.5,430,271,237,2,
67,324,554657,13.35,430,210,310,3,
67,324,554657,13.35,430,210,310,3,
67,324,554657,13.35,430,210,310,3,
67,324,554658,11.5,420,215,260,3,
67,324,554658,11.5,420,215,260,3,
67,324,554658,11.5,420,215,260,3,
67,324,555707,9.46,406,237,221,1,
67,324,558229,7.1,360,335,145,2,
67,324,558229,7.1,360,335,145,2,
67,324,558728,8.3,383,313,133,4,
67,324,558728,8.3,383,313,133,4,
67,324,558728,8.3,383,313,133,4,
67,324,558728,8.3,383,313,133,4,
67,324,558934,14.4,390,315,245,1,
67,324,558937,14,420,210,300,5,
67,324,558937,14,420,210,300,5,
67,324,558937,14,420,210,300,5,
67,324,558937,14,420,210,300,5,
67,324,558937,14,420,210,300,5,
67,324,559200,14.5,395,315,260,3,
67,324,559200,14.5,395,315,260,3,
67,324,559200,14.5,395,315,260,3,
67,324,559740,14.4,430,290,250,2,
67,324,559740,14.4,430,290,250,2,
67,324,601734,14.2,423,269,275,1,
67,324,919445,10.2,354,236,259,1,
67,324,941369,11.7,350,195,255,1,
68,371,534734,8.6,350,215,265,3,royalblue
68,371,534734,8.6,350,215,265,3,royalblue
68,371,534734,8.6,350,215,265,3,royalblue
68,371,534736,8.6,361,215,265,5,
68,371,534736,8.6,361,215,265,5,
68,371,534736,8.6,361,215,265,5,
68,371,534736,8.6,361,215,265,5,
68,371,534736,8.6,361,215,265,5,
68,371,550919,8.6,405,200,160,2,
68,371,550919,8.6,405,200,160,2,
68,371,977715,8.5,410,199,163,2,
68,371,977715,8.5,410,199,163,2,
69,406,557860,5.5,425,325,350,1,
69,406,558229,7.1,360,335,145,1,
69,406,558728,8.3,383,313,133,2,
69,406,558728,8.3,383,313,133,2,
69,406,559206,5.8,362,209,172,2,
69,406,559206,5.8,362,209,172,2,
69,406,601883,1,206,181,148,1,
69,406,602670,1.3,257,186,141,1,
69,406,602671,1.3,257,186,141,1,
69,406,604439,6.5,320,175,210,1,
69,406,940108,2.5,345,240,285,1,
69,406,940109,2.8,395,222,310,1,
69,406,940113,2.7,395,222,310,1,
69,406,940114,2.58,320,225,340,1,
69,406,940269,1.5,320,208,302,1,
69,406,940272,2.8,448,313,186,1,
69,9794,699153,7.9,550,365,420,5,
69,9794,699153,7.9,550,365,420,5,
69,9794,699153,7.9,550,365,420,5,
69,9794,699153,7.9,550,365,420,5,
69,9794,699153,7.9,550,365,420,5,
69,9794,699154,8.3,500,335,500,2,
69,9794,699154,8.3,500,335,500,2,
69,9794,699175,12.5,525,335,455,2,
69,9794,699175,12.5,525,335,455,2,
69,9794,699179,6.1,485,305,470,1,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601735,11,360,252,269,4,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,601826,2.24,525,265,159,14,
70,144,602231,5.4,318,266,211,2,
70,144,602231,5.4,318,266,211,2,
70,144,602231,5.4,318,266,211,2,
70,144,602231,5.4,318,266,211,2,
70,144,602575,8.98,430,180,210,1,
70,144,602575,8.98,430,180,210,1,
70,144,602844,9.5,333,230,274,2,
70,144,602844,9.5,333,230,274,2,
70,144,611014,3.6,335,235,205,1,
70,144,699971,3.1,424,314,380,2,
70,144,699971,3.1,424,314,380,2,
70,144,699971,3.1,424,314,380,2,
